95;55.3000000000;-38.0000000000;86.5000000000;-37.9000000000;-54.8000000000;37.0000000000;-13.4000000000;-40.5000000000;8.8000000000;60.5000000000;-0.3000000000;16.9000000000;0.0000000234
96;70.7000000000;-38.2000000000;44.7000000000;-55.4000000000;-29.5000000000;-61.0000000000;-15.6000000000;26.3000000000;66.9000000000;-15.3000000000;4.9000000000;23.4000000000;0.0000000201
97;55.0000000000;-38.5000000000;81.8000000000;-50.0000000000;-45.0000000000;-4.9000000000;37.5000000000;-44.3000000000;-4.4000000000;59.1000000000;3.4000000000;14.8000000000;0.0000001141
98;69.0000000000;-39.3000000000;44.8000000000;-48.2000000000;-65.9000000000;-25.7000000000;-0.5000000000;-30.0000000000;68.5000000000;26.8000000000;21.7000000000;-1.7000000000;0.0000000219
99;69.2000000000;-46.6000000000;41.9000000000;-34.3000000000;-41.9000000000;-83.2000000000;-9.8000000000;-33.0000000000;20.1000000000;55.1000000000;17.1000000000;0.1000000000;0.0000000191
100;73.8000000000;-34.4000000000;42.8000000000;-54.3000000000;-43.7000000000;-34.8000000000;32.5000000000;83.0000000000;-9.4000000000;-9.1000000000;7.7000000000;32.6000000000;0.0000000561
101;59.9000000000;-35.7000000000;-68.5000000000;52.2000000000;-28.6000000000;-59.4000000000;-8.8000000000;-32.2000000000;17.9000000000;59.9000000000;18.5000000000;1.7000000000;0.0000000203
102;55.5000000000;-39.2000000000;85.7000000000;-48.0000000000;-28.6000000000;35.6000000000;-53.7000000000;0.5000000000;-18.5000000000;59.5000000000;18.2000000000;7.4000000000;0.0000000168
103;70.5000000000;-42.6000000000;42.7000000000;-36.4000000000;-45.6000000000;-80.1000000000;-14.8000000000;23.8000000000;-25.1000000000;56.0000000000;5.6000000000;13.8000000000;0.0000000637
104;69.5000000000;-42.1000000000;46.8000000000;-54.2000000000;-35.1000000000;-5.6000000000;-64.1000000000;-13.2000000000;58.6000000000;32.9000000000;-5.3000000000;12.9000000000;0.0000000182
105;71.8000000000;-40.8000000000;45.7000000000;-49.8000000000;-38.2000000000;0.9000000000;-58.4000000000;64.3000000000;-14.5000000000;2.7000000000;37.6000000000;7.4000000000;0.0000000222
106;72.4000000000;-35.8000000000;44.4000000000;-54.2000000000;-46.6000000000;-31.4000000000;21.7000000000;81.3000000000;-16.1000000000;-6.3000000000;36.7000000000;12.2000000000;0.0000000238
107;55.5000000000;-35.3000000000;87.3000000000;-48.3000000000;-44.0000000000;39.9000000000;-7.3000000000;-44.0000000000;3.3000000000;59.6000000000;0.1000000000;17.7000000000;0.0000002684
108;69.8000000000;-46.6000000000;45.2000000000;-26.7000000000;-47.0000000000;-66.8000000000;-20.3000000000;16.1000000000;64.1000000000;-14.3000000000;28.2000000000;7.4000000000;0.0000000207
109;69.8000000000;-46.1000000000;46.1000000000;-28.3000000000;-47.1000000000;-65.1000000000;3.5000000000;-22.8000000000;64.1000000000;30.1000000000;-6.4000000000;15.4000000000;0.0000002875
110;53.9000000000;-43.7000000000;80.6000000000;-27.8000000000;-59.2000000000;-38.8000000000;31.5000000000;4.1000000000;-27.5000000000;61.9000000000;14.4000000000;8.0000000000;0.0000000832
111;69.3000000000;-44.6000000000;44.3000000000;-28.8000000000;-66.5000000000;-45.3000000000;-22.3000000000;8.3000000000;67.4000000000;29.4000000000;-10.5000000000;15.9000000000;0.0000001275
